STATION_NAME,DATE,AVEMAX
COTTONWOOD WEIR UT US,19710301,51.6
COTTONWOOD WEIR UT US,19710401,60.3
COTTONWOOD WEIR UT US,19710501,69.3
COTTONWOOD WEIR UT US,19710601,81.1
COTTONWOOD WEIR UT US,19710701,91.2
COTTONWOOD WEIR UT US,19710801,90.1
COTTONWOOD WEIR UT US,19710901,75.9
COTTONWOOD WEIR UT US,19711001,59.4
COTTONWOOD WEIR UT US,19711101,46
COTTONWOOD WEIR UT US,19711201,37.2
COTTONWOOD WEIR UT US,19720101,40.1
COTTONWOOD WEIR UT US,19720201,47.8
COTTONWOOD WEIR UT US,19720301,59.2
COTTONWOOD WEIR UT US,19720401,61.2
COTTONWOOD WEIR UT US,19720501,74.8
COTTONWOOD WEIR UT US,19720601,82.8
COTTONWOOD WEIR UT US,19720701,91.6
COTTONWOOD WEIR UT US,19720801,88.2
COTTONWOOD WEIR UT US,19720901,75.2
COTTONWOOD WEIR UT US,19721001,63
COTTONWOOD WEIR UT US,19721101,45.1
COTTONWOOD WEIR UT US,19730101,32.9
COTTONWOOD WEIR UT US,19730201,43.5
COTTONWOOD WEIR UT US,19730301,48.4
COTTONWOOD WEIR UT US,19730401,57.2
COTTONWOOD WEIR UT US,19730501,72.3
COTTONWOOD WEIR UT US,19730601,82.8
COTTONWOOD WEIR UT US,19730701,90.7
COTTONWOOD WEIR UT US,19730801,91.4
COTTONWOOD WEIR UT US,19730901,76.1
COTTONWOOD WEIR UT US,19731001,67.3
COTTONWOOD WEIR UT US,19731101,50.7
COTTONWOOD WEIR UT US,19731201,43.7
COTTONWOOD WEIR UT US,19740101,37.4
COTTONWOOD WEIR UT US,19740201,44.2
COTTONWOOD WEIR UT US,19740301,57
COTTONWOOD WEIR UT US,19740401,60.1
COTTONWOOD WEIR UT US,19740501,76.1
COTTONWOOD WEIR UT US,19740601,88.3
COTTONWOOD WEIR UT US,19740701,91.6
COTTONWOOD WEIR UT US,19740801,88
COTTONWOOD WEIR UT US,19740901,77.9
COTTONWOOD WEIR UT US,19741001,66.7
COTTONWOOD WEIR UT US,19741101,53.2
COTTONWOOD WEIR UT US,19741201,39.9
COTTONWOOD WEIR UT US,19750101,38.7
COTTONWOOD WEIR UT US,19750201,44.4
COTTONWOOD WEIR UT US,19750301,50.5
COTTONWOOD WEIR UT US,19750401,51.1
COTTONWOOD WEIR UT US,19750501,67.6
COTTONWOOD WEIR UT US,19750601,78.6
COTTONWOOD WEIR UT US,19750701,90.9
COTTONWOOD WEIR UT US,19750801,86.9
COTTONWOOD WEIR UT US,19750901,79.9
COTTONWOOD WEIR UT US,19751001,65.7
COTTONWOOD WEIR UT US,19751101,47.1
COTTONWOOD WEIR UT US,19751201,43
COTTONWOOD WEIR UT US,19760101,38.8
COTTONWOOD WEIR UT US,19760201,48.2
COTTONWOOD WEIR UT US,19760301,47.5
COTTONWOOD WEIR UT US,19760401,61.3
COTTONWOOD WEIR UT US,19760501,75
COTTONWOOD WEIR UT US,19760601,81
COTTONWOOD WEIR UT US,19760701,94.1
COTTONWOOD WEIR UT US,19760801,86.7
COTTONWOOD WEIR UT US,19760901,79.2
COTTONWOOD WEIR UT US,19761001,66.6
COTTONWOOD WEIR UT US,19761101,53.4
COTTONWOOD WEIR UT US,19761201,41.2
COTTONWOOD WEIR UT US,19770101,37.2
COTTONWOOD WEIR UT US,19770201,47.3
COTTONWOOD WEIR UT US,19770301,49.5
COTTONWOOD WEIR UT US,19770401,66.7
COTTONWOOD WEIR UT US,19770501,65.7
COTTONWOOD WEIR UT US,19770601,88
COTTONWOOD WEIR UT US,19770701,89.8
COTTONWOOD WEIR UT US,19770801,87.6
COTTONWOOD WEIR UT US,19770901,79.5
COTTONWOOD WEIR UT US,19771001,68
COTTONWOOD WEIR UT US,19771101,53.2
COTTONWOOD WEIR UT US,19771201,47.1
COTTONWOOD WEIR UT US,19780101,41.2
COTTONWOOD WEIR UT US,19780201,46.9
COTTONWOOD WEIR UT US,19780301,57
COTTONWOOD WEIR UT US,19780401,59.4
COTTONWOOD WEIR UT US,19780501,68.9
COTTONWOOD WEIR UT US,19780601,83.1
COTTONWOOD WEIR UT US,19780701,92.1
COTTONWOOD WEIR UT US,19780801,87.1
COTTONWOOD WEIR UT US,19780901,76.5
COTTONWOOD WEIR UT US,19781001,70
COTTONWOOD WEIR UT US,19781101,46.4
COTTONWOOD WEIR UT US,19781201,35.8
COTTONWOOD WEIR UT US,19790101,32
COTTONWOOD WEIR UT US,19790201,42.6
COTTONWOOD WEIR UT US,19790301,51.6
COTTONWOOD WEIR UT US,19790401,61.2
COTTONWOOD WEIR UT US,19790501,72.3
COTTONWOOD WEIR UT US,19790601,83.7
COTTONWOOD WEIR UT US,19790701,91.8
COTTONWOOD WEIR UT US,19790801,88.2
COTTONWOOD WEIR UT US,19790901,83.1
COTTONWOOD WEIR UT US,19791001,69.3
COTTONWOOD WEIR UT US,19791101,45.5
COTTONWOOD WEIR UT US,19791201,45.1
COTTONWOOD WEIR UT US,19800101,41
COTTONWOOD WEIR UT US,19800201,46.8
COTTONWOOD WEIR UT US,19800301,51.6
COTTONWOOD WEIR UT US,19800401,65.7
COTTONWOOD WEIR UT US,19800501,67.3
COTTONWOOD WEIR UT US,19800601,82.9
COTTONWOOD WEIR UT US,19800701,91.8
COTTONWOOD WEIR UT US,19800801,88.7
COTTONWOOD WEIR UT US,19800901,79.7
COTTONWOOD WEIR UT US,19801001,65.1
COTTONWOOD WEIR UT US,19801101,52
COTTONWOOD WEIR UT US,19801201,41.9
COTTONWOOD WEIR UT US,19810101,35.4
COTTONWOOD WEIR UT US,19810201,49.1
COTTONWOOD WEIR UT US,19810301,52.7
COTTONWOOD WEIR UT US,19810401,64.9
COTTONWOOD WEIR UT US,19810501,69.1
COTTONWOOD WEIR UT US,19810601,84.4
COTTONWOOD WEIR UT US,19810701,91.9
COTTONWOOD WEIR UT US,19810801,91.2
COTTONWOOD WEIR UT US,19810901,81.5
COTTONWOOD WEIR UT US,19811001,60.8
COTTONWOOD WEIR UT US,19811101,55
COTTONWOOD WEIR UT US,19811201,46.6
COTTONWOOD WEIR UT US,19820101,39.2
COTTONWOOD WEIR UT US,19820201,43.3
COTTONWOOD WEIR UT US,19820301,50.7
COTTONWOOD WEIR UT US,19820401,57.7
COTTONWOOD WEIR UT US,19820501,68.4
COTTONWOOD WEIR UT US,19820601,80.6
COTTONWOOD WEIR UT US,19820701,87.3
COTTONWOOD WEIR UT US,19820801,90.5
COTTONWOOD WEIR UT US,19820901,74.3
COTTONWOOD WEIR UT US,19821001,58.6
COTTONWOOD WEIR UT US,19821101,47.1
COTTONWOOD WEIR UT US,19821201,38.7
COTTONWOOD WEIR UT US,19830101,42.1
COTTONWOOD WEIR UT US,19830201,46.2
COTTONWOOD WEIR UT US,19830301,51.3
COTTONWOOD WEIR UT US,19830401,53.6
COTTONWOOD WEIR UT US,19830501,65.7
COTTONWOOD WEIR UT US,19830601,78.8
COTTONWOOD WEIR UT US,19830701,88
COTTONWOOD WEIR UT US,19830801,87.6
COTTONWOOD WEIR UT US,19830901,79.7
COTTONWOOD WEIR UT US,19831001,66.6
COTTONWOOD WEIR UT US,19831101,49.3
COTTONWOOD WEIR UT US,19831201,37.4
COTTONWOOD WEIR UT US,19840101,28
COTTONWOOD WEIR UT US,19840201,34.3
COTTONWOOD WEIR UT US,19840301,46.8
COTTONWOOD WEIR UT US,19840401,56.8
COTTONWOOD WEIR UT US,19840501,73.4
COTTONWOOD WEIR UT US,19840601,78.1
COTTONWOOD WEIR UT US,19840701,89.1
COTTONWOOD WEIR UT US,19840801,87.4
COTTONWOOD WEIR UT US,19840901,77.4
COTTONWOOD WEIR UT US,19841001,57.2
COTTONWOOD WEIR UT US,19841101,49.5
COTTONWOOD WEIR UT US,19841201,38.7
COTTONWOOD WEIR UT US,19850101,32.4
COTTONWOOD WEIR UT US,19850201,37.6
COTTONWOOD WEIR UT US,19850301,50.4
COTTONWOOD WEIR UT US,19850401,66.7
COTTONWOOD WEIR UT US,19850501,74.8
COTTONWOOD WEIR UT US,19850601,84.9
COTTONWOOD WEIR UT US,19850701,92.1
COTTONWOOD WEIR UT US,19850801,89.6
COTTONWOOD WEIR UT US,19850901,74.3
COTTONWOOD WEIR UT US,19851001,63.5
COTTONWOOD WEIR UT US,19851101,45.3
COTTONWOOD WEIR UT US,19851201,29.5
COTTONWOOD WEIR UT US,19860101,40.5
COTTONWOOD WEIR UT US,19860201,48.4
COTTONWOOD WEIR UT US,19860301,58.1
COTTONWOOD WEIR UT US,19860501,70.5
COTTONWOOD WEIR UT US,19860601,88
COTTONWOOD WEIR UT US,19860701,86.2
COTTONWOOD WEIR UT US,19860801,90.7
COTTONWOOD WEIR UT US,19860901,70.9
COTTONWOOD WEIR UT US,19861001,64
COTTONWOOD WEIR UT US,19861101,51.4
COTTONWOOD WEIR UT US,19861201,38.5
COTTONWOOD WEIR UT US,19870101,37.4
COTTONWOOD WEIR UT US,19870201,45.3
COTTONWOOD WEIR UT US,19870301,51.8
COTTONWOOD WEIR UT US,19870401,70.3
COTTONWOOD WEIR UT US,19870501,73.6
COTTONWOOD WEIR UT US,19870601,85.3
COTTONWOOD WEIR UT US,19870701,87.8
COTTONWOOD WEIR UT US,19870801,86
COTTONWOOD WEIR UT US,19870901,81.1
COTTONWOOD WEIR UT US,19871001,69.6
COTTONWOOD WEIR UT US,19871101,49.6
COTTONWOOD WEIR UT US,19871201,38.7
COTTONWOOD WEIR UT US,19880101,36
COTTONWOOD WEIR UT US,19880201,46.2
COTTONWOOD WEIR UT US,19880301,50.5
COTTONWOOD WEIR UT US,19880401,65.3
COTTONWOOD WEIR UT US,19880501,72.3
COTTONWOOD WEIR UT US,19880601,88.3
COTTONWOOD WEIR UT US,19880701,94.3
COTTONWOOD WEIR UT US,19880801,89.6
COTTONWOOD WEIR UT US,19880901,77.5
COTTONWOOD WEIR UT US,19881001,73.8
COTTONWOOD WEIR UT US,19881101,50.4
COTTONWOOD WEIR UT US,19881201,37.4
COTTONWOOD WEIR UT US,19890101,35.2
COTTONWOOD WEIR UT US,19890201,36.5
COTTONWOOD WEIR UT US,19890301,57.4
COTTONWOOD WEIR UT US,19890401,66.6
COTTONWOOD WEIR UT US,19890501,73.4
COTTONWOOD WEIR UT US,19890601,81
COTTONWOOD WEIR UT US,19890701,94.8
COTTONWOOD WEIR UT US,19890801,88
COTTONWOOD WEIR UT US,19890901,80.4
COTTONWOOD WEIR UT US,19891001,65.8
COTTONWOOD WEIR UT US,19891101,51.8
COTTONWOOD WEIR UT US,19891201,39.4
COTTONWOOD WEIR UT US,19900101,43.5
COTTONWOOD WEIR UT US,19900201,42.1
COTTONWOOD WEIR UT US,19900301,56.1
COTTONWOOD WEIR UT US,19900401,66.2
COTTONWOOD WEIR UT US,19900501,70.7
COTTONWOOD WEIR UT US,19900601,84.4
COTTONWOOD WEIR UT US,19900701,91.2
COTTONWOOD WEIR UT US,19900801,89.2
COTTONWOOD WEIR UT US,19900901,84.4
COTTONWOOD WEIR UT US,19901001,67.3
COTTONWOOD WEIR UT US,19901101,52.3
COTTONWOOD WEIR UT US,19901201,33.4
COTTONWOOD WEIR UT US,19910101,34.5
COTTONWOOD WEIR UT US,19910201,50.4
COTTONWOOD WEIR UT US,19910301,52.7
COTTONWOOD WEIR UT US,19910401,57.6
COTTONWOOD WEIR UT US,19910501,66.7
COTTONWOOD WEIR UT US,19910601,81.1
COTTONWOOD WEIR UT US,19910701,91.8
COTTONWOOD WEIR UT US,19910801,90.3
COTTONWOOD WEIR UT US,19910901,77.2
COTTONWOOD WEIR UT US,19911001,67.1
COTTONWOOD WEIR UT US,19911101,46
COTTONWOOD WEIR UT US,19911201,37
COTTONWOOD WEIR UT US,19920101,37.2
COTTONWOOD WEIR UT US,19920201,49.1
COTTONWOOD WEIR UT US,19920301,57.9
COTTONWOOD WEIR UT US,19920401,69.8
COTTONWOOD WEIR UT US,19920501,77.2
COTTONWOOD WEIR UT US,19920601,83.8
COTTONWOOD WEIR UT US,19920701,87.3
COTTONWOOD WEIR UT US,19920801,89.2
COTTONWOOD WEIR UT US,19920901,80.1
COTTONWOOD WEIR UT US,19921001,69.6
COTTONWOOD WEIR UT US,19921101,43.3
COTTONWOOD WEIR UT US,19921201,40.1
COTTONWOOD WEIR UT US,19930101,37
COTTONWOOD WEIR UT US,19930201,38.8
COTTONWOOD WEIR UT US,19930301,53.2
COTTONWOOD WEIR UT US,19930401,59.2
COTTONWOOD WEIR UT US,19930501,75.4
COTTONWOOD WEIR UT US,19930601,77.4
COTTONWOOD WEIR UT US,19930701,83.8
COTTONWOOD WEIR UT US,19930801,86.4
COTTONWOOD WEIR UT US,19930901,79.3
COTTONWOOD WEIR UT US,19931001,63.3
COTTONWOOD WEIR UT US,19931101,46.6
COTTONWOOD WEIR UT US,19931201,40.8
COTTONWOOD WEIR UT US,19940101,45.3
COTTONWOOD WEIR UT US,19940201,45.9
COTTONWOOD WEIR UT US,19940301,57.6
COTTONWOOD WEIR UT US,19940401,62.6
COTTONWOOD WEIR UT US,19940501,76.6
COTTONWOOD WEIR UT US,19940601,86.7
COTTONWOOD WEIR UT US,19940701,93.9
COTTONWOOD WEIR UT US,19940801,92.7
COTTONWOOD WEIR UT US,19940901,82.6
COTTONWOOD WEIR UT US,19941001,63.1
COTTONWOOD WEIR UT US,19941101,45
COTTONWOOD WEIR UT US,19941201,43.2
COTTONWOOD WEIR UT US,19950101,43.3
COTTONWOOD WEIR UT US,19950201,55.4
COTTONWOOD WEIR UT US,19950301,55
COTTONWOOD WEIR UT US,19950401,59.4
COTTONWOOD WEIR UT US,19950501,65.7
COTTONWOOD WEIR UT US,19950601,77
COTTONWOOD WEIR UT US,19950701,89.1
COTTONWOOD WEIR UT US,19950801,91.2
COTTONWOOD WEIR UT US,19950901,81.9
COTTONWOOD WEIR UT US,19951001,66.2
COTTONWOOD WEIR UT US,19951101,58.8
COTTONWOOD WEIR UT US,19951201,46.4
COTTONWOOD WEIR UT US,19960101,43
COTTONWOOD WEIR UT US,19960201,45.9
COTTONWOOD WEIR UT US,19960301,56.7
COTTONWOOD WEIR UT US,19960401,62.4
COTTONWOOD WEIR UT US,19960501,71.2
COTTONWOOD WEIR UT US,19960601,87.3
COTTONWOOD WEIR UT US,19960701,92.7
COTTONWOOD WEIR UT US,19960801,91.4
COTTONWOOD WEIR UT US,19960901,77.2
COTTONWOOD WEIR UT US,19961001,65.3
COTTONWOOD WEIR UT US,19961101,53.4
COTTONWOOD WEIR UT US,19961201,46.6
COTTONWOOD WEIR UT US,19970101,40.3
COTTONWOOD WEIR UT US,19970201,43.3
COTTONWOOD WEIR UT US,19970301,59.5
COTTONWOOD WEIR UT US,19970401,59.4
COTTONWOOD WEIR UT US,19970501,76.3
COTTONWOOD WEIR UT US,19970601,82.6
COTTONWOOD WEIR UT US,19970701,90
COTTONWOOD WEIR UT US,19970801,89.4
COTTONWOOD WEIR UT US,19970901,78.4
COTTONWOOD WEIR UT US,19971001,67.3
COTTONWOOD WEIR UT US,19971101,52
COTTONWOOD WEIR UT US,19971201,36.9
COTTONWOOD WEIR UT US,19980101,47.1
COTTONWOOD WEIR UT US,19980201,44.2
COTTONWOOD WEIR UT US,19980301,52.9
COTTONWOOD WEIR UT US,19980401,58.6
COTTONWOOD WEIR UT US,19980501,71.1
COTTONWOOD WEIR UT US,19980601,75.6
COTTONWOOD WEIR UT US,19980701,91.4
COTTONWOOD WEIR UT US,19980801,89.8
COTTONWOOD WEIR UT US,19980901,79
COTTONWOOD WEIR UT US,19981001,62.1
COTTONWOOD WEIR UT US,19981101,52.9
COTTONWOOD WEIR UT US,19981201,40.3
COTTONWOOD WEIR UT US,19990101,44.4
COTTONWOOD WEIR UT US,19990201,48.7
COTTONWOOD WEIR UT US,19990301,57.9
COTTONWOOD WEIR UT US,19990401,56.5
COTTONWOOD WEIR UT US,19990501,70.3
COTTONWOOD WEIR UT US,19990601,82.6
COTTONWOOD WEIR UT US,19990701,92.8
COTTONWOOD WEIR UT US,19990801,90.7
COTTONWOOD WEIR UT US,19990901,79.9
COTTONWOOD WEIR UT US,19991001,72.5
COTTONWOOD WEIR UT US,19991101,60.1
COTTONWOOD WEIR UT US,19991201,39.7
COTTONWOOD WEIR UT US,20000101,44.2
COTTONWOOD WEIR UT US,20000201,51.4
COTTONWOOD WEIR UT US,20000301,53.6
COTTONWOOD WEIR UT US,20000401,69.4
COTTONWOOD WEIR UT US,20000501,76.1
COTTONWOOD WEIR UT US,20000601,86.2
COTTONWOOD WEIR UT US,20000701,95.4
COTTONWOOD WEIR UT US,20000801,91.8
COTTONWOOD WEIR UT US,20000901,77.9
COTTONWOOD WEIR UT US,20001001,63.9
COTTONWOOD WEIR UT US,20001101,39.9
COTTONWOOD WEIR UT US,20001201,38.8
COTTONWOOD WEIR UT US,20010101,34.5
COTTONWOOD WEIR UT US,20010201,42.6
COTTONWOOD WEIR UT US,20010301,54.9
COTTONWOOD WEIR UT US,20010401,60.3
COTTONWOOD WEIR UT US,20010501,75.4
COTTONWOOD WEIR UT US,20010601,84.2
COTTONWOOD WEIR UT US,20010701,90.3
COTTONWOOD WEIR UT US,20010801,90.3
COTTONWOOD WEIR UT US,20010901,83.1
COTTONWOOD WEIR UT US,20011001,67.5
COTTONWOOD WEIR UT US,20011201,36
COTTONWOOD WEIR UT US,20020101,36.1
COTTONWOOD WEIR UT US,20020201,40.6
COTTONWOOD WEIR UT US,20020301,49.6
COTTONWOOD WEIR UT US,20020401,63.3
COTTONWOOD WEIR UT US,20020501,72.3
COTTONWOOD WEIR UT US,20020601,85.1
COTTONWOOD WEIR UT US,20020701,94.6
COTTONWOOD WEIR UT US,20020801,87.8
COTTONWOOD WEIR UT US,20020901,77
COTTONWOOD WEIR UT US,20021001,59.7
COTTONWOOD WEIR UT US,20021101,46
COTTONWOOD WEIR UT US,20021201,41.7
COTTONWOOD WEIR UT US,20030101,46
COTTONWOOD WEIR UT US,20030201,42.4
COTTONWOOD WEIR UT US,20030301,53.6
COTTONWOOD WEIR UT US,20030501,72.7
COTTONWOOD WEIR UT US,20030601,81.5
COTTONWOOD WEIR UT US,20030801,90.5
COTTONWOOD WEIR UT US,20030901,77.9
COTTONWOOD WEIR UT US,20031001,71.1
COTTONWOOD WEIR UT US,20031101,43.5
COTTONWOOD WEIR UT US,20031201,43.2
COTTONWOOD WEIR UT US,20040101,29.8
COTTONWOOD WEIR UT US,20040201,36.7
COTTONWOOD WEIR UT US,20040301,58.1
COTTONWOOD WEIR UT US,20040401,62.4
COTTONWOOD WEIR UT US,20040501,71.6
COTTONWOOD WEIR UT US,20040601,81
COTTONWOOD WEIR UT US,20040701,89.1
COTTONWOOD WEIR UT US,20040801,84.9
COTTONWOOD WEIR UT US,20040901,78.8
COTTONWOOD WEIR UT US,20041001,63
COTTONWOOD WEIR UT US,20041101,46.2
COTTONWOOD WEIR UT US,20041201,39
COTTONWOOD WEIR UT US,20050101,40.3
COTTONWOOD WEIR UT US,20050201,44.2
COTTONWOOD WEIR UT US,20050301,51.6
COTTONWOOD WEIR UT US,20050401,61.7
COTTONWOOD WEIR UT US,20050501,69.3
COTTONWOOD WEIR UT US,20050601,77
COTTONWOOD WEIR UT US,20050701,92.5
COTTONWOOD WEIR UT US,20050801,87.1
COTTONWOOD WEIR UT US,20050901,77.7
COTTONWOOD WEIR UT US,20051001,65.1
COTTONWOOD WEIR UT US,20051101,49.6
COTTONWOOD WEIR UT US,20051201,40.8
COTTONWOOD WEIR UT US,20060101,42.8
COTTONWOOD WEIR UT US,20060201,42.3
COTTONWOOD WEIR UT US,20060301,50.5
COTTONWOOD WEIR UT US,20060401,63.7
COTTONWOOD WEIR UT US,20060501,72.7
COTTONWOOD WEIR UT US,20060601,84.2
COTTONWOOD WEIR UT US,20060701,91.8
COTTONWOOD WEIR UT US,20060801,86.9
COTTONWOOD WEIR UT US,20060901,74.7
COTTONWOOD WEIR UT US,20061001,59.7
COTTONWOOD WEIR UT US,20061101,51.8
COTTONWOOD WEIR UT US,20061201,36.9
COTTONWOOD WEIR UT US,20070101,31.5
COTTONWOOD WEIR UT US,20070201,46.2
COTTONWOOD WEIR UT US,20070301,57
COTTONWOOD WEIR UT US,20070401,61.7
COTTONWOOD WEIR UT US,20070501,73.2
COTTONWOOD WEIR UT US,20070601,85.5
COTTONWOOD WEIR UT US,20070701,93.7
COTTONWOOD WEIR UT US,20070801,90
COTTONWOOD WEIR UT US,20070901,77.5
COTTONWOOD WEIR UT US,20071001,64.9
COTTONWOOD WEIR UT US,20071101,52.7
COTTONWOOD WEIR UT US,20071201,34.9
COTTONWOOD WEIR UT US,20080101,34.2
COTTONWOOD WEIR UT US,20080201,41.9
COTTONWOOD WEIR UT US,20080301,50.2
COTTONWOOD WEIR UT US,20080401,57.7
COTTONWOOD WEIR UT US,20080501,68.9
COTTONWOOD WEIR UT US,20080601,81.1
COTTONWOOD WEIR UT US,20080701,91.4
COTTONWOOD WEIR UT US,20080801,89.8
COTTONWOOD WEIR UT US,20080901,77.5
COTTONWOOD WEIR UT US,20081001,65.3
COTTONWOOD WEIR UT US,20081101,51.3
COTTONWOOD WEIR UT US,20081201,38.3
COTTONWOOD WEIR UT US,20090101,39
COTTONWOOD WEIR UT US,20090201,45.5
COTTONWOOD WEIR UT US,20090301,51.8
COTTONWOOD WEIR UT US,20090401,59.5
COTTONWOOD WEIR UT US,20090501,72.3
COTTONWOOD WEIR UT US,20090601,77
COTTONWOOD WEIR UT US,20090701,90.5
COTTONWOOD WEIR UT US,20090801,88.3
COTTONWOOD WEIR UT US,20090901,81.9
COTTONWOOD WEIR UT US,20091001,58.1
COTTONWOOD WEIR UT US,20091101,50.5
COTTONWOOD WEIR UT US,20091201,30.2
COTTONWOOD WEIR UT US,20100101,38.3
COTTONWOOD WEIR UT US,20100201,41.9
COTTONWOOD WEIR UT US,20100301,51.3
COTTONWOOD WEIR UT US,20100401,58.5
COTTONWOOD WEIR UT US,20100501,63.3
COTTONWOOD WEIR UT US,20100601,79.2
COTTONWOOD WEIR UT US,20100701,90.3
COTTONWOOD WEIR UT US,20100801,87.8
COTTONWOOD WEIR UT US,20100901,82.9
COTTONWOOD WEIR UT US,20101001,66.4
COTTONWOOD WEIR UT US,20101101,45.9
COTTONWOOD WEIR UT US,20101201,42.1
COTTONWOOD WEIR UT US,20110101,33.8
COTTONWOOD WEIR UT US,20110201,42.3
COTTONWOOD WEIR UT US,20110301,51.8
COTTONWOOD WEIR UT US,20110401,55.6
COTTONWOOD WEIR UT US,20110501,63.9
COTTONWOOD WEIR UT US,20110601,78.8
COTTONWOOD WEIR UT US,20110701,88.5
COTTONWOOD WEIR UT US,20110801,89.4
COTTONWOOD WEIR UT US,20110901,80.1
COTTONWOOD WEIR UT US,20111001,65.3
COTTONWOOD WEIR UT US,20111101,48.6
COTTONWOOD WEIR UT US,20111201,35.1
COTTONWOOD WEIR UT US,20120101,41.9
COTTONWOOD WEIR UT US,20120201,43
COTTONWOOD WEIR UT US,20120301,58.1
COTTONWOOD WEIR UT US,20120401,66
COTTONWOOD WEIR UT US,20120501,72.9
COTTONWOOD WEIR UT US,20120601,85.1
COTTONWOOD WEIR UT US,20120701,91
COTTONWOOD WEIR UT US,20120801,91.2
COTTONWOOD WEIR UT US,20120901,80.2
COTTONWOOD WEIR UT US,20121001,65.3
COTTONWOOD WEIR UT US,20121101,54.1
COTTONWOOD WEIR UT US,20121201,41
COTTONWOOD WEIR UT US,20130101,26.8
COTTONWOOD WEIR UT US,20130201,37.6
COTTONWOOD WEIR UT US,20130301,54.5
COTTONWOOD WEIR UT US,20130401,58.1
COTTONWOOD WEIR UT US,20130501,71.2
COTTONWOOD WEIR UT US,20130601,85.6
COTTONWOOD WEIR UT US,20130701,91.8
COTTONWOOD WEIR UT US,20130801,88.5
COTTONWOOD WEIR UT US,20130901,76.6
COTTONWOOD WEIR UT US,20131001,60.8
COTTONWOOD WEIR UT US,20131101,51.3
COTTONWOOD WEIR UT US,20131201,32.7
COTTONWOOD WEIR UT US,20140101,39.9
COTTONWOOD WEIR UT US,20140201,47.5
COTTONWOOD WEIR UT US,20140301,55.8
COTTONWOOD WEIR UT US,20140401,61.3
COTTONWOOD WEIR UT US,20140501,72.1
COTTONWOOD WEIR UT US,20140601,82.2
COTTONWOOD WEIR UT US,20140701,91.9
COTTONWOOD WEIR UT US,20140801,83.7
COTTONWOOD WEIR UT US,20140901,80.8
COTTONWOOD WEIR UT US,20141001,69.6
COTTONWOOD WEIR UT US,20141101,49.8
COTTONWOOD WEIR UT US,20141201,43
COTTONWOOD WEIR UT US,20150101,39.6
COTTONWOOD WEIR UT US,20150201,53.2
COTTONWOOD WEIR UT US,20150301,60.3
COTTONWOOD WEIR UT US,20150401,65.8
COTTONWOOD WEIR UT US,20150501,67.8
COTTONWOOD WEIR UT US,20150601,88.5
COTTONWOOD WEIR UT US,20150701,87.8
COTTONWOOD WEIR UT US,20150801,89.2
COTTONWOOD WEIR UT US,20150901,81
COTTONWOOD WEIR UT US,20151001,68.4
COTTONWOOD WEIR UT US,20151101,47.3
COTTONWOOD WEIR UT US,20151201,37.9
DRAPER POINT OF MOUNTAIN UT US,19851001,65.3
DRAPER POINT OF MOUNTAIN UT US,19851101,45.3
DRAPER POINT OF MOUNTAIN UT US,19851201,31.6
DRAPER POINT OF MOUNTAIN UT US,19860101,42.4
DRAPER POINT OF MOUNTAIN UT US,19860201,50.7
DRAPER POINT OF MOUNTAIN UT US,19860301,61.2
DRAPER POINT OF MOUNTAIN UT US,19860401,62.1
DRAPER POINT OF MOUNTAIN UT US,19860501,72.9
DRAPER POINT OF MOUNTAIN UT US,19860601,88.7
DRAPER POINT OF MOUNTAIN UT US,19860701,88.7
DRAPER POINT OF MOUNTAIN UT US,19860801,90.1
DRAPER POINT OF MOUNTAIN UT US,19860901,72.3
DRAPER POINT OF MOUNTAIN UT US,19861001,64.6
DRAPER POINT OF MOUNTAIN UT US,19861101,50.9
DRAPER POINT OF MOUNTAIN UT US,19861201,39.4
DRAPER POINT OF MOUNTAIN UT US,19870101,36.9
DRAPER POINT OF MOUNTAIN UT US,19870201,45.5
DRAPER POINT OF MOUNTAIN UT US,19870301,52.9
DRAPER POINT OF MOUNTAIN UT US,19870601,87.6
DRAPER POINT OF MOUNTAIN UT US,19870701,88.2
DRAPER POINT OF MOUNTAIN UT US,19870801,86.4
DRAPER POINT OF MOUNTAIN UT US,19870901,81.3
DRAPER POINT OF MOUNTAIN UT US,19871001,69.3
DRAPER POINT OF MOUNTAIN UT US,19871101,49.8
DRAPER POINT OF MOUNTAIN UT US,19871201,41.2
DRAPER POINT OF MOUNTAIN UT US,19880101,34.5
DRAPER POINT OF MOUNTAIN UT US,19880201,44.6
DRAPER POINT OF MOUNTAIN UT US,19880301,51.4
DRAPER POINT OF MOUNTAIN UT US,19880401,67.1
DRAPER POINT OF MOUNTAIN UT US,19880501,72.9
DRAPER POINT OF MOUNTAIN UT US,19880601,90.7
DRAPER POINT OF MOUNTAIN UT US,19880701,93.6
DRAPER POINT OF MOUNTAIN UT US,19880801,90.7
DRAPER POINT OF MOUNTAIN UT US,19880901,78.4
DRAPER POINT OF MOUNTAIN UT US,19881001,73.6
DRAPER POINT OF MOUNTAIN UT US,19881101,50.2
DRAPER POINT OF MOUNTAIN UT US,19881201,34.3
DRAPER POINT OF MOUNTAIN UT US,19890101,33.8
DRAPER POINT OF MOUNTAIN UT US,19890201,35.4
DRAPER POINT OF MOUNTAIN UT US,19890301,57.4
DRAPER POINT OF MOUNTAIN UT US,19890401,68.4
DRAPER POINT OF MOUNTAIN UT US,19890501,74.5
DRAPER POINT OF MOUNTAIN UT US,19890601,82.8
